tenure,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineBackup_No internet service,DeviceProtection_No internet service,TechSupport_No internet service,StreamingTV_No internet service,StreamingMovies_No internet service,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Electronic check,tenure_years,loyalty_score,payment_risk_factor,MonthlyCharges_x_TotalCharges,MonthlyCharges TotalCharges,Churn,customerID
0.5956921474426305,1.1495749141959914,1.0894663885557025,True,False,False,False,False,False,False,False,False,False,True,True,3.9166666666666665,2.325677737280888,1.5,1.2524232301433385,1.2524232301433385,1,6467-CHFZW
-1.2774445836787656,-1.1486903370337564,-0.9925128025050985,False,False,False,False,False,False,False,False,False,False,False,True,0.08333333333333333,-4.987348652531765,1.0,1.1400898656199,1.1400898656199,1,8665-UTDHZ
1.6137012404433893,0.8471278601657574,1.804335349505875,False,False,False,False,False,False,False,False,False,True,True,False,6.0,99.99999999999999,0.5,1.5285027436483458,1.5285027436483458,0,5248-YGIJN
-0.62591876415828,-0.0020504069191315333,-0.5235661762050687,False,False,False,False,False,False,False,False,False,False,True,False,1.4166666666666667,-2.4436872995534515,0.5,0.0010735237103141125,0.0010735237103141125,1,8773-HHUOZ
1.5729808767233588,1.0498670941860242,1.9797105343344215,True,False,False,False,False,False,False,False,False,True,True,False,5.916666666666667,99.84102116543885,0.5,2.0784329460111404,2.0784329460111404,0,3841-NFECX
-1.2367242199587352,1.0216165451832002,-0.9256937540968384,True,False,False,False,False,False,False,False,False,False,True,False,0.16666666666666666,-4.828369817970621,0.5,-0.945704054958079,-0.945704054958079,0,4929-XIHVW
-0.21871512695797646,0.046141706085686136,-0.17883812421567336,False,False,False,False,False,False,False,False,True,False,False,False,2.25,45.996026745403235,0.0,-0.008251896164475029,-0.008251896164475029,0,6827-IEAUQ
-1.2774445836787656,-1.481049737066981,-0.9969247568404078,False,True,True,True,True,True,True,True,False,False,False,False,0.08333333333333333,-4.987348652531765,0.0,1.47649514899405,1.47649514899405,0,7310-EGVHZ
-1.2774445836787656,-0.6484894399837535,-0.9858728112304579,False,False,False,False,False,False,False,False,False,False,False,False,0.08333333333333333,-4.987348652531765,0.0,0.6393281072500484,0.6393281072500484,0,3413-BMNZE
1.6137012404433893,1.1678546811978192,2.193580020738542,True,False,False,False,False,False,False,False,False,True,False,False,6.0,99.99999999999999,0.0,2.5617826958015155,2.5617826958015155,0,6234-RAAPL
-1.1145631287986442,0.16412929309748078,-0.8660220717117796,True,False,False,False,False,False,False,False,False,False,True,True,0.4166666666666667,-4.351433314287187,1.5,-0.1421395904368702,-0.1421395904368702,1,6047-YHPVI
0.5549717837226001,0.33363258711442517,0.5596568522000807,True,False,False,False,False,False,False,False,False,False,True,False,3.8333333333333335,2.166698902719743,0.5,0.1867197634958284,0.1867197634958284,0,6572-ADKRS
0.06632741908223598,1.3822264942192488,0.5600759878619349,True,False,False,False,False,False,False,False,False,False,True,True,2.8333333333333335,0.25895288798600746,1.5,0.7741518691987849,0.7741518691987849,1,5380-WJKOV
-0.8702409464784621,1.099721004191008,-0.5181394723726381,True,False,False,False,False,False,False,False,False,False,True,False,0.9166666666666666,-3.3975603069203193,0.5,-0.5698088608686366,-0.5698088608686366,1,8168-UQWWF
-0.9109613101984924,-0.5055748979694671,-0.7959602368670673,False,False,False,False,False,False,False,False,True,False,False,False,0.8333333333333334,43.29338655786378,0.0,0.4024175155418204,0.4024175155418204,0,8865-TNMNX
1.5322605130033284,0.14751132309581955,1.143821665966714,False,False,False,False,False,False,False,False,False,True,True,False,5.833333333333333,99.6820423308777,0.5,0.16872664733241452,0.16872664733241452,0,9489-DEDVP
-0.62591876415828,-1.462769970065154,-0.8213069145234195,False,True,True,True,True,True,True,True,True,False,False,False,1.4166666666666667,44.406238399791796,0.0,1.2013830907717264,1.2013830907717264,0,9867-JCZSP
1.247217966963116,0.5014740841312035,1.1390126357412265,False,False,False,False,False,False,False,False,False,True,True,False,5.25,98.5691904889497,0.5,0.5711853183221997,0.5711853183221997,0,4671-VJLCL
-0.7888002190384014,0.3801629031190768,-0.5728256463587974,False,False,False,False,False,False,False,False,False,False,True,True,1.0833333333333333,-3.07960263779803,1.5,-0.21776706070082205,-0.21776706070082205,0,4080-IIARD
0.6771328748826912,0.6560212051466532,0.7177812955775672,True,False,False,False,False,False,False,False,False,False,True,True,4.083333333333333,2.6436354064031775,1.5,0.4708797505565217,0.4708797505565217,0,3714-NTNFO
-1.2367242199587352,-0.5155456799704636,-0.9630409475452321,False,False,False,False,False,False,False,False,False,False,False,False,0.16666666666666666,-4.828369817970621,0.0,0.49649160014160626,0.49649160014160626,0,5948-UJZLF
-1.2367242199587352,0.5280628361338618,-0.9422385828542484,True,False,False,False,False,False,False,False,False,False,True,True,0.16666666666666666,-4.828369817970621,1.5,-0.4975611783767652,-0.4975611783767652,1,7760-OYPDY
0.7992939660427822,0.4981504901308714,0.855037194949041,False,False,False,False,False,False,False,False,False,True,True,False,4.333333333333333,96.82042330877711,0.5,0.4259371977439902,0.4259371977439902,0,7639-LIAYI
1.4915401492832983,-0.020330173920958795,0.871052589186214,False,False,False,False,False,False,False,False,False,True,True,False,5.75,99.52306349631657,0.5,-0.017708650632457204,-0.017708650632457204,0,2954-PIBKO
0.43281069256250915,0.8471278601657574,0.6878020658691404,True,False,False,False,False,False,False,False,False,False,True,True,3.5833333333333335,1.6897623990363093,1.5,0.5826562922773122,0.5826562922773122,0,8012-SOUDQ
-0.7073594915983407,1.141265929195161,-0.3765157382092083,True,False,False,False,False,False,False,False,False,False,True,False,1.25,-2.7616449686757405,0.5,-0.4297045838239341,-0.4297045838239341,1,9420-LOJKX
-0.30015585439803716,0.1574821050968162,-0.23257572801974108,False,False,False,False,False,False,False,False,False,False,True,False,2.0833333333333335,-1.1718566230642942,0.5,-0.036626515242973404,-0.036626515242973404,0,6575-SUVOI
-0.9924020376385531,0.5280628361338618,-0.7264278365425921,True,False,False,False,False,False,False,False,False,False,True,False,0.6666666666666666,-3.8744968106037527,0.5,-0.3835995436112666,-0.3835995436112666,1,7495-OOKFY
1.125056875803025,0.33529438411459117,0.9602843656178454,False,False,False,False,False,False,False,False,True,False,True,False,5.0,51.24232828592101,0.5,0.3219779549447063,0.3219779549447063,0,4667-QONEA
-0.5851984004382496,1.0199547481830342,-0.23261984756309426,True,False,False,False,False,False,False,False,False,False,True,True,1.5,-2.2847084649923066,1.5,-0.2372617180435916,-0.2372617180435916,1,1658-BYGOY
1.247217966963116,1.1595456961969886,1.7786357155026982,True,False,False,False,False,False,False,False,True,False,True,False,5.25,51.71926478960445,0.5,2.062409389013405,2.062409389013405,0,8769-KKTPH
1.369379058123207,1.4520219682262263,2.1162164014688924,True,False,False,False,False,False,False,False,True,False,True,True,5.5,52.196201293287885,1.5,3.0727927044534833,3.0727927044534833,0,5067-XJQFU
0.06632741908223598,-1.3231790220511994,-0.6112758283910183,False,True,True,True,True,True,True,True,False,True,False,False,2.8333333333333335,93.9588042866765,0.0,0.8088273528139645,0.8088273528139645,0,3957-SQXML
1.6137012404433893,1.42044782522307,2.459179671724164,True,False,False,False,False,False,False,False,False,True,True,False,6.0,99.99999999999999,0.5,3.4931364165333716,3.4931364165333716,0,5954-BDFSG
0.5956921474426305,1.1877962451998125,1.070914120575727,True,False,False,False,False,False,False,False,False,False,True,True,3.9166666666666665,2.325677737280888,1.5,1.272027771351308,1.272027771351308,0,0434-CSFON
1.125056875803025,0.8354952811645946,1.3989870449493294,True,False,False,False,False,False,False,False,False,False,True,False,5.0,4.392402586575768,0.5,1.1688470744655652,1.1688470744655652,0,1215-FIGMP
1.6137012404433893,-0.7531826509942192,0.30098396952089396,False,False,False,False,False,False,False,False,False,True,False,False,6.0,99.99999999999999,0.0,-0.22669590407051018,-0.22669590407051018,0,0526-SXDJP
-0.5851984004382496,-0.34438058895335305,-0.5835687551652757,False,False,False,False,False,False,False,False,True,False,True,False,1.5,44.565217234352936,0.5,0.20096975159859273,0.20096975159859273,0,0557-ASKVU
-0.9516816739185228,0.9850570111795457,-0.6276221192033394,True,False,False,False,False,False,False,False,False,False,False,True,0.75,-3.7155179760426087,1.0,-0.6182435688926141,-0.6182435688926141,1,5698-BQJOH
-1.1960038562387048,0.3502505571160864,-0.8981410992728317,False,False,False,False,False,False,False,False,False,False,True,True,0.25,-4.6693909834094764,1.5,-0.31457442038916356,-0.31457442038916356,0,5122-CYFXA
0.5956921474426305,0.46989994112804756,0.6046808461919123,True,False,False,False,False,False,False,False,True,False,True,True,3.9166666666666665,49.17560343662613,1.5,0.2841394940268376,0.2841394940268376,0,8627-ZYGSZ
-0.055833672077855064,0.47987072312904416,0.09591633201571571,False,False,False,False,False,False,False,False,False,True,False,False,2.5833333333333335,93.48186778299306,0.0,0.04602743960426699,0.04602743960426699,0,3410-YOQBQ
0.7178532386027215,-1.4827115340671475,-0.5951280755237861,False,True,True,True,True,True,True,True,False,True,False,False,4.166666666666667,96.5024656396548,0.0,0.8824032618263021,0.8824032618263021,0,3170-NMYVV
-0.9109613101984924,0.5014740841312035,-0.6143421366540583,True,False,False,False,False,False,False,False,False,False,True,False,0.8333333333333334,-3.5565391414814638,0.5,-0.3080766603218006,-0.3080766603218006,0,7410-OIEDU
-1.2774445836787656,-0.5221928679711283,-0.9841962685830402,False,False,False,False,False,False,False,False,False,False,False,False,0.08333333333333333,-4.987348652531765,0.0,0.5139402721378606,0.5139402721378606,0,2273-QCKXA
0.7992939660427822,-1.4744025490663168,-0.5246471050172195,False,True,True,True,True,True,True,True,True,False,True,True,4.333333333333333,49.97049760943186,1.5,0.773541028997652,0.773541028997652,0,0731-EBJQB
1.2879383306831464,1.5567151792366918,2.126209478038368,True,False,False,False,False,False,False,False,False,True,True,False,5.333333333333333,98.72816932351084,0.5,3.3099025686992505,3.3099025686992505,0,1891-QRQSA
1.2064976032430856,-1.3464441800535252,-0.37730988998956405,False,True,True,True,True,True,True,True,False,True,True,False,5.166666666666667,98.41021165438856,0.5,0.5080267054530844,0.5080267054530844,0,8028-PNXHQ
-1.1960038562387048,-0.00869759491979612,-0.9275688346893449,False,False,False,False,False,False,False,False,False,False,True,False,0.25,-4.6693909834094764,0.5,0.008067617984355254,0.008067617984355254,0,5630-AHZIL
0.9621754209229036,1.5201556452330371,1.7028824595654368,True,False,False,False,False,False,False,False,True,False,False,True,4.666666666666667,50.60641294767644,1.0,2.5886463840767178,2.5886463840767178,0,2673-CXQEU
0.5549717837226001,-0.3028356639492,0.18047143685191927,False,False,False,False,False,False,False,False,True,False,False,False,3.8333333333333335,49.01662460206499,0.0,-0.05465318740291709,-0.05465318740291709,0,6416-JNVRK
-0.9924020376385531,-0.33607160395252245,-0.7930704067774397,False,False,False,False,False,False,False,False,False,False,False,False,0.6666666666666666,-3.8744968106037527,0.0,0.26652844365297357,0.26652844365297357,0,5590-ZSKRV
-0.0965540357978854,0.3319707901142591,-0.07434098578387156,False,False,False,False,False,False,False,False,False,False,True,True,2.5,-0.376962450258571,1.5,-0.02467903578854475,-0.02467903578854475,0,0191-ZHSKZ
0.5142514200025698,-1.2916048790480432,-0.46907854016399836,False,True,True,True,True,True,True,True,True,False,True,False,3.75,48.85764576750385,0.5,0.6058641311325538,0.6058641311325538,0,3887-PBQAO
-1.2774445836787656,0.48485611412954227,-0.970828046947053,True,False,False,False,False,False,False,False,False,False,True,True,0.08333333333333333,-4.987348652531765,1.5,-0.47071191433072096,-0.47071191433072096,1,5919-TMRGD
-0.8702409464784621,-0.47233895796614456,-0.7564070662510192,False,False,False,False,False,False,False,False,False,False,False,True,0.9166666666666666,-3.3975603069203193,1.0,0.35728052547123484,0.35728052547123484,0,8108-UXRQN
-1.0331224013585834,0.34526516611558833,-0.7866068936762115,True,False,False,False,False,False,False,False,False,False,True,False,0.5833333333333334,-4.033475645164897,0.5,-0.2715879598127841,-0.2715879598127841,1,9191-MYQKX
0.3920903288424788,1.2974748472107767,0.9034363340073843,True,False,False,False,False,False,False,False,False,False,True,False,3.5,1.5307835644751648,0.5,1.1721859194308952,1.1721859194308952,0,9919-YLNNG
0.6771328748826912,-1.4827115340671475,-0.5763993293703981,False,True,True,True,True,True,True,True,False,True,True,False,4.083333333333333,96.34348680509366,0.5,0.8546339338860579,0.8546339338860579,0,0318-ZOPWS
-0.9516816739185228,1.1479131171958254,-0.600488600041187,True,False,False,False,False,False,False,False,False,False,True,False,0.75,-3.7155179760426087,0.5,-0.6893087407138362,-0.6893087407138362,0,4445-ZJNMU
0.10704778280226633,-0.08680205392760396,-0.028390481381624946,False,False,False,False,False,False,False,False,True,False,True,False,2.9166666666666665,47.2678574218924,0.5,0.0024643520959184446,0.0024643520959184446,0,4808-YNLEU
0.6364125111626608,-1.4660935640654862,-0.5394933313555353,False,True,True,True,True,True,True,True,False,True,False,False,4.0,96.18450797053252,0.0,0.7909477009565992,0.7909477009565992,0,1862-QRWPE
0.5549717837226001,-1.4893587220678117,-0.5968046181712038,False,True,True,True,True,True,True,True,False,True,True,False,3.8333333333333335,95.86655030141023,0.5,0.8888561634436324,0.8888561634436324,0,2796-NNUFI
-0.13727439951791576,-1.0307027500219619,-0.5605604133066375,False,False,False,False,False,False,False,False,False,False,False,False,2.4166666666666665,-0.5359412848197157,0.0,0.5777711595485988,0.5777711595485988,0,3016-KSVCP
-0.0965540357978854,0.574593152138513,0.1281235986634739,True,False,False,False,False,False,False,False,False,False,False,False,2.5,-0.376962450258571,0.0,0.07361894241937524,0.07361894241937524,0,4767-HZZHQ
-1.2774445836787656,0.3303089931140931,-0.9728796057129719,True,False,False,False,False,False,False,False,False,False,False,True,0.08333333333333333,-4.987348652531765,1.0,-0.32135088298428766,-0.32135088298428766,0,2424-WVHPL
1.369379058123207,0.6394032351449919,1.515264101456407,False,False,False,False,False,False,False,False,False,True,True,False,5.5,99.04612699263313,0.5,0.9688647685702958,0.9688647685702958,0,7233-PAHHL
1.3286586944031769,1.5384354122348645,2.1297390415066153,True,False,False,False,False,False,False,False,False,False,True,False,5.416666666666667,5.187296759381491,0.5,3.276465960272915,3.276465960272915,0,6067-NGCEU
1.6137012404433893,1.2010906212011416,2.285061893881181,True,False,False,False,False,False,False,False,False,True,True,False,6.0,99.99999999999999,0.5,2.7445664096048046,2.7445664096048046,0,9848-JQJTX
-0.8295205827584317,0.47156173812821356,-0.596694319312821,True,False,False,False,False,False,False,False,False,False,True,True,1.0,-3.2385814723591744,1.5,-0.28137821034638516,-0.28137821034638516,1,8637-XJIVR
1.5729808767233588,0.06940686408801149,1.0892678506106137,False,False,False,False,False,False,False,False,True,False,True,False,5.916666666666667,52.991095466093604,0.5,0.07560266566277127,0.07560266566277127,0,9803-FTJCG
-1.1145631287986442,-1.4527991880641573,-0.9556068044902358,False,True,True,True,True,True,True,True,False,False,False,False,0.4166666666666667,-4.351433314287187,0.0,1.3883047896719984,1.3883047896719984,1,0278-YXOOG
0.7992939660427822,-1.4544609850643233,-0.5173453205922824,False,True,True,True,True,True,True,True,False,True,False,False,4.333333333333333,96.82042330877711,0.0,0.7524585846070693,0.7524585846070693,0,3212-KXOCR
-0.30015585439803716,1.1213243651931677,0.10354901301580095,True,False,False,False,False,False,False,False,False,False,True,True,2.0833333333333335,-1.1718566230642942,1.5,0.11611203128632207,0.11611203128632207,1,4598-XLKNJ
-1.2774445836787656,-1.481049737066981,-0.9969247568404078,False,True,True,True,True,True,True,True,False,False,False,False,0.08333333333333333,-4.987348652531765,0.0,1.47649514899405,1.47649514899405,0,6380-ARCEH
-1.2774445836787656,-1.505976692069473,-0.9972556534155561,False,True,True,True,True,True,True,True,False,False,False,True,0.08333333333333333,-4.987348652531765,1.0,1.50184377007834,1.50184377007834,0,3679-XASPY
0.22920887396235737,1.0049985751815391,0.5849373505414031,True,False,False,False,False,False,False,False,True,False,False,False,3.1666666666666665,47.74479392557583,0.0,0.5878612038645745,0.5878612038645745,0,7123-WQUHX
1.369379058123207,-0.6385186579827569,0.3297719715587874,False,False,False,False,False,False,False,False,True,False,False,False,5.5,52.196201293287885,0.0,-0.2105655567200448,-0.2105655567200448,0,5386-THSLQ
1.4508197855632678,1.503537675231376,2.3524765561247074,True,False,False,False,False,False,False,False,False,True,True,False,5.666666666666667,99.36408466175541,0.5,3.537037132232056,3.537037132232056,1,3192-NQECA
-1.1145631287986442,-1.3447823830533592,-0.9616291221579332,False,False,False,False,False,False,False,False,False,False,False,False,0.4166666666666667,-4.351433314287187,0.0,1.2931819025090552,1.2931819025090552,0,6180-YBIQI
1.6137012404433893,1.3091074262119398,2.2162354062503553,True,False,False,False,False,False,False,False,True,False,True,True,6.0,53.150074300654744,1.5,2.9012902285561752,2.9012902285561752,0,6728-DKUCO
-0.015113308357824713,-1.150352134033923,-0.5965619606827617,False,False,False,False,False,False,False,False,True,False,False,False,2.6666666666666665,46.79092091820896,0.0,0.6862563245548761,0.6862563245548761,0,9750-BOOHV
0.43281069256250915,0.9833952141793793,0.724222748907119,True,False,False,False,False,False,False,False,True,False,False,False,3.5833333333333335,48.53968809838155,0.0,0.7121971852750951,0.7121971852750951,0,8597-CWYHH
1.6137012404433893,-1.5076384890696393,-0.40437722983668684,False,True,True,True,True,True,True,True,False,True,False,False,6.0,99.99999999999999,0.0,0.6096546758051488,0.6096546758051488,0,2848-YXSMW
0.9214550572028734,1.0631614701873533,1.3055418521274775,True,False,False,False,False,False,False,False,False,False,True,True,4.583333333333333,3.597508413770045,1.5,1.3880017948989691,1.3880017948989691,1,0486-HECZI
0.7992939660427822,-0.22639300194155818,0.33638990306175137,False,False,False,False,False,False,False,False,True,False,False,False,4.333333333333333,49.97049760943186,0.0,-0.07615631997697965,-0.07615631997697965,0,4549-ZDQYY
0.43281069256250915,0.893658176170409,0.7386939591269336,True,False,False,False,False,False,False,False,False,False,True,True,3.5833333333333335,1.6897623990363093,1.5,0.6601398962614741,0.6601398962614741,0,5712-AHQNN
0.18848851024232702,0.39013368512007346,0.25957777808401583,True,False,False,False,False,False,False,False,False,False,True,True,3.0833333333333335,0.7358893916694413,1.5,0.10127003513919773,0.10127003513919773,1,4846-WHAFZ
1.2879383306831464,-0.33773340095268845,0.50459566209542,False,False,False,False,False,False,False,False,False,True,True,True,5.333333333333333,98.72816932351084,1.5,-0.17041880906545975,-0.17041880906545975,0,5256-SKJGO
-1.1960038562387048,0.8338334841644282,-0.8962439589086486,True,False,False,False,False,False,False,False,False,False,False,True,0.25,-4.6693909834094764,1.0,-0.747318222918119,-0.747318222918119,0,3071-VBYPO
0.14776814652229667,-1.1204397880309327,-0.5088964280401651,False,False,False,False,False,False,False,False,False,True,False,False,3.0,94.27676195579878,0.0,0.5701878059630214,0.5701878059630214,0,9560-BBZXK
-0.9109613101984924,1.1794872601989819,-0.5361181862890237,True,False,False,False,False,False,False,False,False,False,True,True,0.8333333333333334,-3.5565391414814638,1.5,-0.6323445706888879,-0.6323445706888879,1,5299-RULOA
0.35136996512244845,-1.4660935640654862,-0.637372538284373,False,True,True,True,True,True,True,True,False,True,False,False,3.4166666666666665,95.07165612860452,0.0,0.934447776290802,0.934447776290802,0,8402-OOOHJ
-0.21871512695797646,0.6792863631489789,-0.056560809812575046,True,False,False,False,False,False,False,False,False,False,True,False,2.25,-0.8538989539420049,0.5,-0.038420986794345184,-0.038420986794345184,0,9445-ZUEQE
0.9621754209229036,1.1645310871974868,1.4275544492704573,True,False,False,False,False,False,False,False,True,False,True,False,4.666666666666667,50.60641294767644,0.5,1.6624315348425351,1.6624315348425351,0,1091-SOZGA
-1.0738427650786138,-1.46443176706532,-0.9560921194671198,False,True,True,True,True,True,True,True,False,False,False,False,0.5,-4.192454479726042,0.0,1.4001316719884613,1.4001316719884613,0,2928-HLDBA
-1.1960038562387048,0.32033821111309646,-0.9045604928307066,True,False,False,False,False,False,False,False,False,False,True,True,0.25,-4.6693909834094764,1.5,-0.2897652901169695,-0.2897652901169695,1,0404-SWRVG
-1.0331224013585834,-0.467353566965646,-0.85126408446017,False,False,False,False,False,False,False,False,False,False,False,False,0.5833333333333334,-4.033475645164897,0.0,0.3978413063022054,0.3978413063022054,0,6497-TILVL
-1.1552834925186746,-1.4594463760648215,-0.9780857118286369,False,True,True,True,True,True,True,True,False,False,False,False,0.3333333333333333,-4.5104121488483315,0.0,1.4274636476090854,1.4274636476090854,0,7219-TLZHO
0.025607055362205634,0.8039211381614382,0.3299484497321998,True,False,False,False,False,False,False,False,False,True,True,True,2.75,93.79982545211536,1.5,0.2652525332433121,0.2652525332433121,0,4622-YNKIJ
-0.21871512695797646,0.44164939212522314,-0.06366405629242304,True,False,False,False,False,False,False,False,False,False,True,True,2.25,-0.8538989539420049,1.5,-0.028117191761774622,-0.028117191761774622,1,4412-YLTKF
1.6137012404433893,-1.3697093380558512,-0.2452380369620789,False,True,True,True,True,True,True,True,False,True,True,False,6.0,99.99999999999999,0.5,0.33590482927344545,0.33590482927344545,0,6734-PSBAW
-1.2774445836787656,-1.4960059100684764,-0.9971232947854967,False,True,True,True,True,True,True,True,False,False,False,False,0.08333333333333333,-4.987348652531765,0.0,1.4917023420660547,1.4917023420660547,0,3930-ZGWVE
1.5729808767233588,-0.2762469119465419,0.7524813164247752,False,False,False,False,False,False,False,False,True,False,True,True,5.916666666666667,52.991095466093604,1.5,-0.2078706399598128,-0.2078706399598128,0,2639-UGMAZ
-0.7888002190384014,0.7042133181514708,-0.46949767582585267,True,False,False,False,False,False,False,False,False,False,True,True,1.0833333333333333,-3.07960263779803,1.5,-0.3306265161577273,-0.3306265161577273,0,2876-GZYZC
-0.30015585439803716,-0.2047896409393986,-0.3428745864024746,False,False,False,False,False,False,False,False,False,False,True,False,2.0833333333333335,-1.1718566230642942,0.5,0.07021716343660758,0.07021716343660758,1,6207-WIOLX
1.4100994218432374,-0.47233895796614456,0.43250432825646534,False,False,False,False,False,False,False,False,False,True,False,False,5.583333333333333,99.20510582719427,0.0,-0.20428864372450617,-0.20428864372450617,0,8587-XYZSF
